feature,method,model,score,score_type,selected,Method
21-Suburb: Large,RFE,Ridge,255.0,ranking,0,RFE - Ridge
22-Suburb: Mid-size,RFE,Ridge,70.0,ranking,0,RFE - Ridge
23-Suburb: Small,RFE,Ridge,20.0,ranking,0,RFE - Ridge
31-Town: Fringe,RFE,Ridge,198.0,ranking,0,RFE - Ridge
32-Town: Distant,RFE,Ridge,236.0,ranking,0,RFE - Ridge
33-Town: Remote,RFE,Ridge,171.0,ranking,0,RFE - Ridge
41-Rural: Fringe,RFE,Ridge,148.0,ranking,0,RFE - Ridge
42-Rural: Distant,RFE,Ridge,252.0,ranking,0,RFE - Ridge
43-Rural: Remote,RFE,Ridge,222.0,ranking,0,RFE - Ridge
% ADA 2018-2019,RFE,Ridge,239.0,ranking,0,RFE - Ridge
% ADA 2020-2021,RFE,Ridge,156.0,ranking,0,RFE - Ridge
% ADA 2021-2022,RFE,Ridge,66.0,ranking,0,RFE - Ridge
% Asian or Asian/Pacific Islander Students 2018-2019,RFE,Ridge,2.0,ranking,0,RFE - Ridge
% Asian or Asian/Pacific Islander Students 2020-2021,RFE,Ridge,201.0,ranking,0,RFE - Ridge
% Asian or Asian/Pacific Islander Students 2021-2022,RFE,Ridge,15.0,ranking,0,RFE - Ridge
% Black or African American Students 2018-2019,RFE,Ridge,73.0,ranking,0,RFE - Ridge
% Black or African American Students 2020-2021,RFE,Ridge,257.0,ranking,0,RFE - Ridge
% Black or African American Students 2021-2022,RFE,Ridge,72.0,ranking,0,RFE - Ridge
% Free or Reduced Lunch 2018-2019,RFE,Ridge,80.0,ranking,0,RFE - Ridge
% Free or Reduced Lunch 2020-2021,RFE,Ridge,169.0,ranking,0,RFE - Ridge
% Free or Reduced Lunch 2021-2022,RFE,Ridge,238.0,ranking,0,RFE - Ridge
% Grades 1-8 2018-2019,RFE,Ridge,192.0,ranking,0,RFE - Ridge
% Grades 1-8 2020-2021,RFE,Ridge,234.0,ranking,0,RFE - Ridge
% Grades 1-8 2021-2022,RFE,Ridge,246.0,ranking,0,RFE - Ridge
% Grades 9-12 2018-2019,RFE,Ridge,226.0,ranking,0,RFE - Ridge
% Grades 9-12 2020-2021,RFE,Ridge,166.0,ranking,0,RFE - Ridge
% Grades 9-12 2021-2022,RFE,Ridge,172.0,ranking,0,RFE - Ridge
% Hispanic Students 2018-2019,RFE,Ridge,71.0,ranking,0,RFE - Ridge
% Hispanic Students 2020-2021,RFE,Ridge,155.0,ranking,0,RFE - Ridge
% Hispanic Students 2021-2022,RFE,Ridge,253.0,ranking,0,RFE - Ridge
% K 2018-2019,RFE,Ridge,106.0,ranking,0,RFE - Ridge
% K 2020-2021,RFE,Ridge,247.0,ranking,0,RFE - Ridge
% K 2021-2022,RFE,Ridge,245.0,ranking,0,RFE - Ridge
% Prek 2018-2019,RFE,Ridge,65.0,ranking,0,RFE - Ridge
% Prek 2020-2021,RFE,Ridge,205.0,ranking,0,RFE - Ridge
% Prek 2021-2022,RFE,Ridge,151.0,ranking,0,RFE - Ridge
% School-wide Title I 2018-2019,RFE,Ridge,101.0,ranking,0,RFE - Ridge
% School-wide Title I 2020-2021,RFE,Ridge,79.0,ranking,0,RFE - Ridge
% School-wide Title I 2021-2022,RFE,Ridge,77.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 3 2018-2019,RFE,Ridge,61.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 3 2020-2021,RFE,Ridge,108.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 3 2021-2022,RFE,Ridge,105.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 4 2018-2019,RFE,Ridge,129.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 4 2020-2021,RFE,Ridge,136.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 4 2021-2022,RFE,Ridge,211.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 5 2018-2019,RFE,Ridge,62.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 5 2020-2021,RFE,Ridge,224.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 5 2021-2022,RFE,Ridge,235.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 6 2018-2019,RFE,Ridge,188.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 6 2020-2021,RFE,Ridge,200.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 6 2021-2022,RFE,Ridge,124.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 7 2018-2019,RFE,Ridge,212.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 7 2020-2021,RFE,Ridge,50.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 7 2021-2022,RFE,Ridge,89.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 8 2018-2019,RFE,Ridge,164.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 8 2020-2021,RFE,Ridge,127.0,ranking,0,RFE - Ridge
% Students Tested Reading - Grade 8 2021-2022,RFE,Ridge,227.0,ranking,0,RFE - Ridge
% Title I Eligible School 2018-2019,RFE,Ridge,219.0,ranking,0,RFE - Ridge
% Title I Eligible School 2020-2021,RFE,Ridge,78.0,ranking,0,RFE - Ridge
% Title I Eligible School 2021-2022,RFE,Ridge,146.0,ranking,0,RFE - Ridge
% White Students 2018-2019,RFE,Ridge,13.0,ranking,0,RFE - Ridge
% White Students 2020-2021,RFE,Ridge,14.0,ranking,0,RFE - Ridge
% White Students 2021-2022,RFE,Ridge,110.0,ranking,0,RFE - Ridge
Total Staff 2018-2019,RFE,Ridge,52.0,ranking,0,RFE - Ridge
Total Staff 2020-2021,RFE,Ridge,141.0,ranking,0,RFE - Ridge
Total Staff 2021-2022,RFE,Ridge,51.0,ranking,0,RFE - Ridge
Total Students 2018-2019,RFE,Ridge,49.0,ranking,0,RFE - Ridge
Total Students 2020-2021,RFE,Ridge,204.0,ranking,0,RFE - Ridge
Total Students 2021-2022,RFE,Ridge,69.0,ranking,0,RFE - Ridge
Total Teachers 2018-2019,RFE,Ridge,123.0,ranking,0,RFE - Ridge
Total Teachers 2020-2021,RFE,Ridge,121.0,ranking,0,RFE - Ridge
Total Teachers 2021-2022,RFE,Ridge,122.0,ranking,0,RFE - Ridge
Per Capita Income,RFE,Ridge,22.0,ranking,0,RFE - Ridge
Median Household Income,RFE,Ridge,28.0,ranking,0,RFE - Ridge
Average Annual Pay,RFE,Ridge,21.0,ranking,0,RFE - Ridge
% of Population in Poverty,RFE,Ridge,29.0,ranking,0,RFE - Ridge
% of Population Under 18 in Poverty,RFE,Ridge,38.0,ranking,0,RFE - Ridge
CARES ESSER I 20 NORM,RFE,Random Forest,86.0,ranking,0,RFE - Random Forest
CRRSA ESSER II 21 NORM,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
ARP ESSER III 21 NORM,RFE,Random Forest,26.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 3 2018-2019,RFE,Random Forest,131.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 4 2018-2019,RFE,Random Forest,18.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 5 2018-2019,RFE,Random Forest,115.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 6 2018-2019,RFE,Random Forest,108.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 7 2018-2019,RFE,Random Forest,39.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 8 2018-2019,RFE,Random Forest,140.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 3 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math White Grade 4 2020-2021,RFE,Random Forest,17.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 5 2020-2021,RFE,Random Forest,31.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 6 2020-2021,RFE,Random Forest,69.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 7 2020-2021,RFE,Random Forest,73.0,ranking,0,RFE - Random Forest
Average Score Math White Grade 8 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 3 2018-2019,RFE,Random Forest,104.0,ranking,0,RFE - Random Forest
Average Score Math All Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 5 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 6 2018-2019,RFE,Random Forest,52.0,ranking,0,RFE - Random Forest
Average Score Math All Grade 7 2018-2019,RFE,Random Forest,62.0,ranking,0,RFE - Random Forest
Average Score Math All Grade 8 2018-2019,RFE,Random Forest,75.0,ranking,0,RFE - Random Forest
Average Score Math All Grade 3 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 5 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 6 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math All Grade 7 2020-2021,RFE,Random Forest,114.0,ranking,0,RFE - Random Forest
Average Score Math All Grade 8 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Free Lunch Grade 3 2018-2019,RFE,Random Forest,60.0,ranking,0,RFE - Random Forest
Average Score Math Free Lunch Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Free Lunch Grade 5 2018-2019,RFE,Random Forest,14.0,ranking,0,RFE - Random Forest
Average Score Math Free Lunch Grade 6 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Free Lunch Grade 7 2018-2019,RFE,Random Forest,84.0,ranking,0,RFE - Random Forest
Average Score Math Free Lunch Grade 8 2018-2019,RFE,Random Forest,23.0,ranking,0,RFE - Random Forest
Average Score Math Free Lunch Grade 3 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Free Lunch Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Free Lunch Grade 5 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Free Lunch Grade 6 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Free Lunch Grade 7 2020-2021,RFE,Random Forest,90.0,ranking,0,RFE - Random Forest
Average Score Math Free Lunch Grade 8 2020-2021,RFE,Random Forest,24.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 3 2018-2019,RFE,Random Forest,155.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 4 2018-2019,RFE,Random Forest,93.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 5 2018-2019,RFE,Random Forest,125.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 6 2018-2019,RFE,Random Forest,135.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 7 2018-2019,RFE,Random Forest,136.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 8 2018-2019,RFE,Random Forest,145.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 3 2020-2021,RFE,Random Forest,107.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 4 2020-2021,RFE,Random Forest,68.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 5 2020-2021,RFE,Random Forest,72.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 6 2020-2021,RFE,Random Forest,134.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 7 2020-2021,RFE,Random Forest,151.0,ranking,0,RFE - Random Forest
Average Score Math Hispanic Grade 8 2020-2021,RFE,Random Forest,63.0,ranking,0,RFE - Random Forest
Average Score Math Poverty Grade 3 2018-2019,RFE,Random Forest,96.0,ranking,0,RFE - Random Forest
Average Score Math Poverty Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Poverty Grade 5 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Poverty Grade 6 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Poverty Grade 7 2018-2019,RFE,Random Forest,28.0,ranking,0,RFE - Random Forest
Average Score Math Poverty Grade 8 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Poverty Grade 3 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Poverty Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Poverty Grade 5 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Poverty Grade 6 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math Poverty Grade 7 2020-2021,RFE,Random Forest,120.0,ranking,0,RFE - Random Forest
Average Score Math Poverty Grade 8 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math T1 Grade 3 2018-2019,RFE,Random Forest,37.0,ranking,0,RFE - Random Forest
Average Score Math T1 Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math T1 Grade 5 2018-2019,RFE,Random Forest,32.0,ranking,0,RFE - Random Forest
Average Score Math T1 Grade 6 2018-2019,RFE,Random Forest,156.0,ranking,0,RFE - Random Forest
Average Score Math T1 Grade 3 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math T1 Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math T1 Grade 5 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Math T1 Grade 6 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading White Grade 5 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading White Grade 6 2018-2019,RFE,Random Forest,7.0,ranking,0,RFE - Random Forest
Average Score Reading White Grade 7 2018-2019,RFE,Random Forest,6.0,ranking,0,RFE - Random Forest
Average Score Reading White Grade 8 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading White Grade 3 2020-2021,RFE,Random Forest,40.0,ranking,0,RFE - Random Forest
Average Score Reading White Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading White Grade 5 2020-2021,RFE,Random Forest,35.0,ranking,0,RFE - Random Forest
Average Score Reading White Grade 6 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading White Grade 7 2020-2021,RFE,Random Forest,99.0,ranking,0,RFE - Random Forest
Average Score Reading White Grade 8 2020-2021,RFE,Random Forest,10.0,ranking,0,RFE - Random Forest
Average Score Reading All Grade 3 2018-2019,RFE,Random Forest,137.0,ranking,0,RFE - Random Forest
Average Score Reading All Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading All Grade 5 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading All Grade 6 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading All Grade 7 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading All Grade 8 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading All Grade 3 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading All Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading All Grade 5 2020-2021,RFE,Random Forest,49.0,ranking,0,RFE - Random Forest
Average Score Reading All Grade 6 2020-2021,RFE,Random Forest,11.0,ranking,0,RFE - Random Forest
Average Score Reading All Grade 7 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading All Grade 8 2020-2021,RFE,Random Forest,56.0,ranking,0,RFE - Random Forest
Average Score Reading Free Lunch Grade 3 2018-2019,RFE,Random Forest,3.0,ranking,0,RFE - Random Forest
Average Score Reading Free Lunch Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Free Lunch Grade 5 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Free Lunch Grade 6 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Free Lunch Grade 7 2018-2019,RFE,Random Forest,42.0,ranking,0,RFE - Random Forest
Average Score Reading Free Lunch Grade 8 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Free Lunch Grade 3 2020-2021,RFE,Random Forest,34.0,ranking,0,RFE - Random Forest
Average Score Reading Free Lunch Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Free Lunch Grade 5 2020-2021,RFE,Random Forest,29.0,ranking,0,RFE - Random Forest
Average Score Reading Free Lunch Grade 6 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Free Lunch Grade 7 2020-2021,RFE,Random Forest,2.0,ranking,0,RFE - Random Forest
Average Score Reading Free Lunch Grade 8 2020-2021,RFE,Random Forest,80.0,ranking,0,RFE - Random Forest
Average Score Reading Hispanic Grade 3 2018-2019,RFE,Random Forest,144.0,ranking,0,RFE - Random Forest
Average Score Reading Hispanic Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Hispanic Grade 5 2018-2019,RFE,Random Forest,64.0,ranking,0,RFE - Random Forest
Average Score Reading Hispanic Grade 6 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Hispanic Grade 7 2018-2019,RFE,Random Forest,141.0,ranking,0,RFE - Random Forest
Average Score Reading Hispanic Grade 8 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Hispanic Grade 3 2020-2021,RFE,Random Forest,101.0,ranking,0,RFE - Random Forest
Average Score Reading Hispanic Grade 4 2020-2021,RFE,Random Forest,95.0,ranking,0,RFE - Random Forest
Average Score Reading Hispanic Grade 5 2020-2021,RFE,Random Forest,162.0,ranking,0,RFE - Random Forest
Average Score Reading Hispanic Grade 6 2020-2021,RFE,Random Forest,117.0,ranking,0,RFE - Random Forest
Average Score Reading Hispanic Grade 7 2020-2021,RFE,Random Forest,98.0,ranking,0,RFE - Random Forest
Average Score Reading Hispanic Grade 8 2020-2021,RFE,Random Forest,150.0,ranking,0,RFE - Random Forest
Average Score Reading Poverty Grade 3 2018-2019,RFE,Random Forest,83.0,ranking,0,RFE - Random Forest
Average Score Reading Poverty Grade 4 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Poverty Grade 5 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Poverty Grade 6 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Poverty Grade 7 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Poverty Grade 8 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Poverty Grade 3 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Poverty Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Poverty Grade 5 2020-2021,RFE,Random Forest,16.0,ranking,0,RFE - Random Forest
Average Score Reading Poverty Grade 6 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Poverty Grade 7 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading Poverty Grade 8 2020-2021,RFE,Random Forest,30.0,ranking,0,RFE - Random Forest
Average Score Reading T1 Grade 3 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading T1 Grade 4 2018-2019,RFE,Random Forest,15.0,ranking,0,RFE - Random Forest
Average Score Reading T1 Grade 5 2018-2019,RFE,Random Forest,12.0,ranking,0,RFE - Random Forest
Average Score Reading T1 Grade 6 2018-2019,RFE,Random Forest,139.0,ranking,0,RFE - Random Forest
Average Score Reading T1 Grade 3 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading T1 Grade 4 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading T1 Grade 5 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Average Score Reading T1 Grade 6 2020-2021,RFE,Random Forest,61.0,ranking,0,RFE - Random Forest
Median Age 10,RFE,Random Forest,129.0,ranking,0,RFE - Random Forest
Median Age Male 10,RFE,Random Forest,130.0,ranking,0,RFE - Random Forest
Median Age Female 10,RFE,Random Forest,154.0,ranking,0,RFE - Random Forest
# of Households 10,RFE,Random Forest,20.0,ranking,0,RFE - Random Forest
Avg Household Size 10,RFE,Random Forest,97.0,ranking,0,RFE - Random Forest
# of Families 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
Avg Family Size 10,RFE,Random Forest,33.0,ranking,0,RFE - Random Forest
# of Housing Units 10,RFE,Random Forest,22.0,ranking,0,RFE - Random Forest
County Population,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% County Infected 09/28/20,RFE,Random Forest,41.0,ranking,0,RFE - Random Forest
% County Deaths 09/28/20,RFE,Random Forest,133.0,ranking,0,RFE - Random Forest
% County Infected 10/30/20,RFE,Random Forest,124.0,ranking,0,RFE - Random Forest
% County Deaths 10/30/20,RFE,Random Forest,55.0,ranking,0,RFE - Random Forest
% County Infected 01/29/21,RFE,Random Forest,143.0,ranking,0,RFE - Random Forest
% County Deaths 01/29/21,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% County Infected 07/28/2021,RFE,Random Forest,119.0,ranking,0,RFE - Random Forest
% County Deaths 07/28/2021,RFE,Random Forest,76.0,ranking,0,RFE - Random Forest
% County Infected 01/29/2022,RFE,Random Forest,123.0,ranking,0,RFE - Random Forest
% County Deaths 01/29/2022,RFE,Random Forest,110.0,ranking,0,RFE - Random Forest
% County Infected 07/29/2022,RFE,Random Forest,100.0,ranking,0,RFE - Random Forest
% County Deaths 07/29/2022,RFE,Random Forest,92.0,ranking,0,RFE - Random Forest
% County Infected 10/30/2022,RFE,Random Forest,138.0,ranking,0,RFE - Random Forest
% County Deaths 10/30/2022,RFE,Random Forest,149.0,ranking,0,RFE - Random Forest
% On Campus 09/28/20,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% On Campus 10/30/20,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% On Campus 01/29/21,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% White Pop 10,RFE,Random Forest,157.0,ranking,0,RFE - Random Forest
% Black Pop 10,RFE,Random Forest,66.0,ranking,0,RFE - Random Forest
% Asian Pop 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Hispanic Pop 10,RFE,Random Forest,106.0,ranking,0,RFE - Random Forest
% Male Pop 10,RFE,Random Forest,148.0,ranking,0,RFE - Random Forest
% Female Pop 10,RFE,Random Forest,46.0,ranking,0,RFE - Random Forest
% Age 0-4 Pop 10,RFE,Random Forest,153.0,ranking,0,RFE - Random Forest
% Age 5-9 Pop 10,RFE,Random Forest,79.0,ranking,0,RFE - Random Forest
% Age 10-14 Pop 10,RFE,Random Forest,132.0,ranking,0,RFE - Random Forest
% Age 15-19 Pop 10,RFE,Random Forest,85.0,ranking,0,RFE - Random Forest
% Age 20-24 Pop 10,RFE,Random Forest,109.0,ranking,0,RFE - Random Forest
% Age 25-34 Pop 10,RFE,Random Forest,27.0,ranking,0,RFE - Random Forest
% Age 35-44 Pop 10,RFE,Random Forest,65.0,ranking,0,RFE - Random Forest
% Age 45-54 Pop 10,RFE,Random Forest,94.0,ranking,0,RFE - Random Forest
% Age 55-64 Pop 10,RFE,Random Forest,118.0,ranking,0,RFE - Random Forest
% Age 65-74 Pop 10,RFE,Random Forest,105.0,ranking,0,RFE - Random Forest
% Age 75-84 Pop 10,RFE,Random Forest,57.0,ranking,0,RFE - Random Forest
% Age 85-Up Pop 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% HH 1 Male 10,RFE,Random Forest,71.0,ranking,0,RFE - Random Forest
% HH 1 Female 10,RFE,Random Forest,21.0,ranking,0,RFE - Random Forest
% HH Married-Child 10,RFE,Random Forest,36.0,ranking,0,RFE - Random Forest
% HH Married-noChild 10,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% HH Male-Child 10,RFE,Random Forest,152.0,ranking,0,RFE - Random Forest
% HH Female-Child 10,RFE,Random Forest,112.0,ranking,0,RFE - Random Forest
% Housing Vacant 10,RFE,Random Forest,146.0,ranking,0,RFE - Random Forest
% Housing Owner Occup 10,RFE,Random Forest,122.0,ranking,0,RFE - Random Forest
% Housing Renter Occup 10,RFE,Random Forest,89.0,ranking,0,RFE - Random Forest
11-City: Large,RFE,Random Forest,172.0,ranking,0,RFE - Random Forest
12-City: Mid-size,RFE,Random Forest,176.0,ranking,0,RFE - Random Forest
13-City: Small,RFE,Random Forest,175.0,ranking,0,RFE - Random Forest
21-Suburb: Large,RFE,Random Forest,173.0,ranking,0,RFE - Random Forest
22-Suburb: Mid-size,RFE,Random Forest,178.0,ranking,0,RFE - Random Forest
23-Suburb: Small,RFE,Random Forest,177.0,ranking,0,RFE - Random Forest
31-Town: Fringe,RFE,Random Forest,168.0,ranking,0,RFE - Random Forest
32-Town: Distant,RFE,Random Forest,170.0,ranking,0,RFE - Random Forest
33-Town: Remote,RFE,Random Forest,174.0,ranking,0,RFE - Random Forest
41-Rural: Fringe,RFE,Random Forest,166.0,ranking,0,RFE - Random Forest
42-Rural: Distant,RFE,Random Forest,171.0,ranking,0,RFE - Random Forest
43-Rural: Remote,RFE,Random Forest,169.0,ranking,0,RFE - Random Forest
% ADA 2018-2019,RFE,Random Forest,9.0,ranking,0,RFE - Random Forest
% ADA 2020-2021,RFE,Random Forest,74.0,ranking,0,RFE - Random Forest
% ADA 2021-2022,RFE,Random Forest,45.0,ranking,0,RFE - Random Forest
% Asian or Asian/Pacific Islander Students 2018-2019,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Asian or Asian/Pacific Islander Students 2020-2021,RFE,Random Forest,127.0,ranking,0,RFE - Random Forest
% Asian or Asian/Pacific Islander Students 2021-2022,RFE,Random Forest,50.0,ranking,0,RFE - Random Forest
% Black or African American Students 2018-2019,RFE,Random Forest,103.0,ranking,0,RFE - Random Forest
% Black or African American Students 2020-2021,RFE,Random Forest,159.0,ranking,0,RFE - Random Forest
% Black or African American Students 2021-2022,RFE,Random Forest,116.0,ranking,0,RFE - Random Forest
% Free or Reduced Lunch 2018-2019,RFE,Random Forest,54.0,ranking,0,RFE - Random Forest
% Free or Reduced Lunch 2020-2021,RFE,Random Forest,47.0,ranking,0,RFE - Random Forest
% Free or Reduced Lunch 2021-2022,RFE,Random Forest,53.0,ranking,0,RFE - Random Forest
% Grades 1-8 2018-2019,RFE,Random Forest,51.0,ranking,0,RFE - Random Forest
% Grades 1-8 2020-2021,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
% Grades 1-8 2021-2022,RFE,Random Forest,87.0,ranking,0,RFE - Random Forest
% Grades 9-12 2018-2019,RFE,Random Forest,25.0,ranking,0,RFE - Random Forest
% Grades 9-12 2020-2021,RFE,Random Forest,58.0,ranking,0,RFE - Random Forest
% Grades 9-12 2021-2022,RFE,Random Forest,1.0,ranking,1,RFE - Random Forest
